"DATE_VALUE","00224014","00566018","00585018","00593038","00604611","00662577","00691212","00695437","00767012","01081165"
1999-02-09,2051.968445939,704.713326354,216.650406244,1781.716938254,505.250843235,596.186467814,484.971664335,720.45857871,351.742296555,135.984648779
1999-02-10,2138.185607534,704.713326354,219.260652102,1811.045612135,519.621750453,616.684037926,489.064252219,737.454011849,351.742296555,141.265606014
1999-02-11,2287.62868763,728.776708229,228.396512606,1906.363802247,546.850837813,647.137570663,498.27257496,752.971581236,371.385845402,151.827520482
1999-02-14,2362.350227678,742.527212158,234.922127252,1891.699465307,548.363564889,644.794991222,487.017958277,736.715079973,362.17793188,155.128118753
1999-02-15,2310.619930722,742.527212158,234.922127252,1781.716938254,533.236294133,619.026617367,472.693900681,716.763919332,352.970018358,150.507281173
1999-02-16,2356.602416905,745.96483814,234.922127252,1811.045612135,525.672658755,610.241944462,479.855929479,702.724213696,352.970018358,157.76859737
1999-02-17,2350.854606132,745.96483814,236.879811646,1759.720432844,506.763570311,590.915664071,469.624459767,689.423439935,352.970018358,155.788238408
1999-02-18,2350.854606132,745.96483814,236.879811646,1759.720432844,499.956298471,585.059215468,466.555018854,687.206644308,352.970018358,154.467999099
1999-02-21,2270.385255311,745.96483814,229.701635536,1730.391758963,500.712662009,579.788411725,463.48557794,693.118099313,352.970018358,150.507281173
1999-02-22,2304.872119949,745.96483814,231.006758465,1767.052601314,506.763570311,582.716636027,465.531871882,703.463145571,356.039322865,157.76859737
1999-02-23,2304.872119949,783.778723945,234.922127252,1796.381275195,506.763570311,578.031477144,471.670753709,701.98528182,356.039322865,157.76859737
1999-02-24,2270.385255311,745.96483814,234.922127252,1796.381275195,508.276297386,580.959701446,475.763341594,697.551690566,356.039322865,153.807879445
1999-02-25,2184.168093717,745.96483814,228.396512606,1759.720432844,490.12357248,569.8324491,459.392990055,682.773053054,356.039322865,151.167400828
1999-02-28,2218.654958355,739.089586176,228.396512606,1737.723927433,487.098118329,563.976000496,446.09207943,678.339461801,356.039322865,150.507281173
1999-03-01,2218.654958355,739.089586176,227.743951142,1723.059590493,483.31630064,566.318579938,441.999491545,679.817325552,356.039322865,151.827520482
1999-03-03,2126.689985988,739.089586176,228.396512606,1657.070074261,465.919939271,551.677458429,428.69858092,665.777619916,356.039322865,144.566204285
